variety,location,year,trial,yield.standard
Superior,WI,2011,WI_2011,52.57
Superior,WI,2011,WI_2011,NA
Superior,WI,2011,WI_2011,NA
Superior,WI,2011,WI_2011,NA
Superior,WI,2011,WI_2011,NA
Superior,WI,2011,WI_2011,NA
Superior,WI,2012,WI_2012,64.52
Superior,WI,2012,WI_2012,66.91
Superior,WI,2012,WI_2012,71.68
TX09396-1W,CA,2013,CA_2013,33.09
TX09396-1W,FL,2013,FL_2013,32.26
TX09396-1W,MI,2013,MI_2013,45.54
TX09396-1W,MO,2013,MO_2013,39.47
TX09396-1W,NC,2013,NC_2013,26.99
TX09396-1W,NY,2013,NY_2013,34.97
TX09396-1W,OR,2013,OR_2013,63.92
TX09396-1W,TX,2013,TX_2013,32.77
TX09396-1W,WI,2013,WI_2013,74.07
TX09396-1W,CA,2014,CA_2014,37.55
TX09396-1W,CA,2014,CA_2014,37.55
TX09396-1W,FL,2014,FL_2014,64.52
TX09396-1W,FL,2014,FL_2014,48.39
TX09396-1W,MI,2014,MI_2014,21.25
TX09396-1W,MI,2014,MI_2014,36.43
TX09396-1W,MO,2014,MO_2014,39.47
TX09396-1W,MO,2014,MO_2014,33.4
TX09396-1W,NC,2014,NC_2014,18.11
TX09396-1W,NC,2014,NC_2014,33.2
TX09396-1W,NY,2014,NY_2014,45.46
TX09396-1W,NY,2014,NY_2014,31.47
TX09396-1W,OR,2014,OR_2014,96.19
TX09396-1W,OR,2014,OR_2014,94.92
TX09396-1W,TX,2014,TX_2014,61.44
TX09396-1W,TX,2014,TX_2014,57.83
TX09396-1W,WI,2014,WI_2014,69.3
TX09396-1W,WI,2014,WI_2014,54.96
TX09403-14W,CA,2014,CA_2014,58.21
TX09403-14W,FL,2014,FL_2014,38.71
TX09403-14W,MI,2014,MI_2014,36.43
TX09403-14W,MO,2014,MO_2014,39.47
TX09403-14W,NC,2014,NC_2014,24.15
TX09403-14W,NY,2014,NY_2014,38.46
TX09403-14W,OR,2014,OR_2014,72.55
TX09403-14W,TX,2014,TX_2014,54.22
TX09403-14W,WI,2014,WI_2014,59.74
TX09403-14W,CA,2015,CA_2015,69.66
TX09403-14W,CA,2015,CA_2015,67.59
TX09403-14W,FL,2015,FL_2015,44.84
TX09403-14W,FL,2015,FL_2015,29.68
TX09403-14W,MI,2015,MI_2015,40.99
TX09403-14W,NC,2015,NC_2015,28.25
TX09403-14W,NC,2015,NC_2015,31.69
TX09403-14W,NY,2015,NY_2015,40.56
TX09403-14W,NY,2015,NY_2015,32.17
TX09403-14W,OR,2015,OR_2015,97.47
TX09403-14W,OR,2015,OR_2015,69.35
TX09403-14W,TX,2015,TX_2015,43.01
TX09403-14W,TX,2015,TX_2015,59.64
TX09403-14W,WI,2015,WI_2015,47.79
TX09403-14W,WI,2015,WI_2015,51.14
W10128-1,CA,2015,CA_2015,90.31
W10128-1,FL,2015,FL_2015,40.65
W10128-1,MI,2015,MI_2015,41.59
W10128-1,NC,2015,NC_2015,43.52
W10128-1,NY,2015,NY_2015,36.02
W10128-1,OR,2015,OR_2015,124.96
W10128-1,TX,2015,TX_2015,34.34
W10128-1,WI,2015,WI_2015,65.95
W10128-1,WI,2015,WI_2015,61.89
W10128-1,WI,2015,WI_2015,70.01
W10128-1,CA,2016,CA_2016,48.39
W10128-1,CA,2016,CA_2016,55.42
W10128-1,NC,2016,NC_2016,35.72
W10128-1,NC,2016,NC_2016,30.67
W10128-1,NY,2016,NY_2016,25.18
W10128-1,NY,2016,NY_2016,18.18
W10129-4,CA,2015,CA_2015,76.23
W10129-4,NC,2015,NC_2015,23
W10129-4,OR,2015,OR_2015,62
W10129-4,TX,2015,TX_2015,49.88
W10129-4,MI,2016,MI_2016,36.13
W10129-4,OR,2016,OR_2016,69.67
W10129-4,TX,2016,TX_2016,26.75
W10129-4,WI,2016,WI_2016,36.56
W10637-20,CA,2016,CA_2016,49.21
W10637-20,NC,2016,NC_2016,29.8
W10637-20,NY,2016,NY_2016,29.72
W10645-7,CA,2016,CA_2016,48.8
W10645-7,NC,2016,NC_2016,39.8
W10645-7,NY,2016,NY_2016,24.83
W10659-16,CA,2016,CA_2016,59.55
W10659-16,FL,2016,FL_2016,38.39
W10659-16,MI,2016,MI_2016,56.47
W10659-16,NC,2016,NC_2016,37.16
W10659-16,NY,2016,NY_2016,36.02
W10659-16,OR,2016,OR_2016,80.54
W10659-16,TX,2016,TX_2016,25.3
W10659-16,WI,2016,WI_2016,55.91
W10659-8,CA,2016,CA_2016,57.07
W10659-8,FL,2016,FL_2016,33.55
W10659-8,MI,2016,MI_2016,50.4
W10659-8,NC,2016,NC_2016,34.25
W10659-8,NY,2016,NY_2016,40.91
W10659-8,OR,2016,OR_2016,47.94
W10659-8,TX,2016,TX_2016,23.49
W10659-8,WI,2016,WI_2016,39.9
W6609-3,CA,2011,CA_2011,57.9
W6609-3,FL,2011,FL_2011,25.81
W6609-3,MI,2011,MI_2011,51.61
W6609-3,MO,2011,MO_2011,NA
W6609-3,NC,2011,NC_2011,30.36
W6609-3,ND,2011,ND_2011,NA
W6609-3,NY,2011,NY_2011,24.48
W6609-3,NY,2011,NY_2011,24.48
W6609-3,WI,2011,WI_2011,52.57
W6609-3,FL,2012,FL_2012,19.35
W6609-3,FL,2012,FL_2012,19.35
W6609-3,MI,2012,MI_2012,24.29
W6609-3,MI,2012,MI_2012,30.36
W6609-3,MO,2012,MO_2012,NA
W6609-3,MO,2012,MO_2012,60.72
W6609-3,NC,2012,NC_2012,33.73
W6609-3,NC,2012,NC_2012,33.73
W6609-3,ND,2012,ND_2012,NA
W6609-3,ND,2012,ND_2012,NA
W6609-3,NY,2012,NY_2012,27.97
W6609-3,NY,2012,NY_2012,34.97
W6609-3,OR,2012,OR_2012,35.15
W6609-3,OR,2012,OR_2012,60.72
W6609-3,TX,2012,TX_2012,24.58
W6609-3,TX,2012,TX_2012,38.91
W6822-3,MI,2011,MI_2011,48.58
W6822-3,ND,2011,ND_2011,NA
W6822-3,NY,2011,NY_2011,38.46
W6822-3,WI,2011,WI_2011,43.01
W6822-3,CA,2013,CA_2013,57.9
W6822-3,CA,2013,CA_2013,41.36
W6822-3,MI,2013,MI_2013,42.5
W6822-3,MI,2013,MI_2013,42.5
W6822-3,MO,2013,MO_2013,45.54
W6822-3,MO,2013,MO_2013,54.65
W6822-3,NC,2013,NC_2013,40.48
W6822-3,NC,2013,NC_2013,37.11
W6822-3,NY,2013,NY_2013,41.96
W6822-3,NY,2013,NY_2013,55.95
W6822-3,OR,2013,OR_2013,92.68
W6822-3,OR,2013,OR_2013,76.7
W6822-3,TX,2013,TX_2013,59.4
W6822-3,TX,2013,TX_2013,51.2
W6822-3,WI,2013,WI_2013,54.96
W6822-3,WI,2013,WI_2013,59.74
W6822-3,CA,2014,CA_2014,39.43
W6822-3,CA,2014,CA_2014,50.69
W6822-3,FL,2014,FL_2014,48.39
W6822-3,FL,2014,FL_2014,45.16
W6822-3,MI,2014,MI_2014,33.4
W6822-3,MI,2014,MI_2014,36.43
W6822-3,MO,2014,MO_2014,36.43
W6822-3,MO,2014,MO_2014,36.43
W6822-3,NC,2014,NC_2014,21.13
W6822-3,NC,2014,NC_2014,30.18
W6822-3,NY,2014,NY_2014,45.46
W6822-3,NY,2014,NY_2014,45.46
W6822-3,OR,2014,OR_2014,109.3
W6822-3,OR,2014,OR_2014,77.34
W6822-3,TX,2014,TX_2014,72.29
W6822-3,TX,2014,TX_2014,83.13
W6822-3,WI,2014,WI_2014,64.52
W6822-3,WI,2014,WI_2014,66.91
W8539-2Y,CA,2011,CA_2011,78.58
W8539-2Y,CA,2011,CA_2011,70.31
W8539-2Y,FL,2011,FL_2011,22.58
W8539-2Y,FL,2011,FL_2011,19.35
W8539-2Y,MI,2011,MI_2011,51.61
W8539-2Y,MO,2011,MO_2011,24.29
W8539-2Y,MO,2011,MO_2011,27.32
W8539-2Y,NC,2011,NC_2011,26.99
W8539-2Y,NC,2011,NC_2011,30.36
W8539-2Y,ND,2011,ND_2011,NA
W8539-2Y,NY,2011,NY_2011,38.46
W8539-2Y,NY,2011,NY_2011,38.46
W8539-2Y,WI,2011,WI_2011,54.96
W8539-2Y,WI,2011,WI_2011,NA
W8539-2Y,CA,2012,CA_2012,49.63
W8539-2Y,CA,2012,CA_2012,37.22
W8539-2Y,FL,2012,FL_2012,9.68
W8539-2Y,FL,2012,FL_2012,9.68
W8539-2Y,MI,2012,MI_2012,27.32
W8539-2Y,MI,2012,MI_2012,33.4
W8539-2Y,MO,2012,MO_2012,57.69
W8539-2Y,MO,2012,MO_2012,60.72
W8539-2Y,NC,2012,NC_2012,37.11
W8539-2Y,NC,2012,NC_2012,37.11
W8539-2Y,ND,2012,ND_2012,NA
W8539-2Y,ND,2012,ND_2012,NA
W8539-2Y,NY,2012,NY_2012,41.96
W8539-2Y,NY,2012,NY_2012,59.45
W8539-2Y,OR,2012,OR_2012,67.11
W8539-2Y,OR,2012,OR_2012,54.33
W8539-2Y,TX,2012,TX_2012,43.01
W8539-2Y,TX,2012,TX_2012,40.96
W8539-2Y,WI,2012,WI_2012,66.91
W8539-2Y,WI,2012,WI_2012,78.85
W8587-4,MI,2011,MI_2011,33.4
W8587-4,ND,2011,ND_2011,NA
W8587-4,NY,2011,NY_2011,34.97
W8587-4,NY,2011,NY_2011,27.97
W8587-4,WI,2011,WI_2011,47.79
W8587-4,CA,2013,CA_2013,33.09
W8587-4,MI,2013,MI_2013,39.47
W8587-4,MO,2013,MO_2013,36.43
W8587-4,NC,2013,NC_2013,23.61
W8587-4,NY,2013,NY_2013,27.97
W8587-4,OR,2013,OR_2013,54.33
W8587-4,TX,2013,TX_2013,38.91
W8587-4,WI,2013,WI_2013,31.06
W8603-1,CA,2011,CA_2011,74.44
W8603-1,CA,2011,CA_2011,66.17
W8603-1,FL,2011,FL_2011,25.81
W8603-1,FL,2011,FL_2011,22.58
W8603-1,MO,2011,MO_2011,24.29
W8603-1,MO,2011,MO_2011,27.32
W8603-1,NC,2011,NC_2011,37.11
W8603-1,NC,2011,NC_2011,26.99
W8603-1,CA,2013,CA_2013,57.9
W8603-1,CA,2013,CA_2013,62.03
W8603-1,MI,2013,MI_2013,36.43
W8603-1,MI,2013,MI_2013,33.4
W8603-1,MO,2013,MO_2013,51.61
W8603-1,MO,2013,MO_2013,45.54
W8603-1,NC,2013,NC_2013,37.11
W8603-1,NC,2013,NC_2013,33.73
W8603-1,NY,2013,NY_2013,34.97
W8603-1,NY,2013,NY_2013,41.96
W8603-1,OR,2013,OR_2013,73.5
W8603-1,OR,2013,OR_2013,79.9
W8603-1,TX,2013,TX_2013,34.82
W8603-1,TX,2013,TX_2013,34.82
W8603-1,WI,2013,WI_2013,62.13
W8603-1,WI,2013,WI_2013,47.79
W8615-5,CA,2011,CA_2011,86.85
W8615-5,CA,2011,CA_2011,70.31
W8615-5,FL,2011,FL_2011,29.03
W8615-5,FL,2011,FL_2011,25.81
W8615-5,MI,2011,MI_2011,45.54
W8615-5,MI,2011,MI_2011,48.58
W8615-5,MO,2011,MO_2011,27.32
W8615-5,MO,2011,MO_2011,27.32
W8615-5,NC,2011,NC_2011,30.36
W8615-5,NC,2011,NC_2011,30.36
W8615-5,ND,2011,ND_2011,NA
W8615-5,ND,2011,ND_2011,NA
W8615-5,NY,2011,NY_2011,38.46
W8615-5,NY,2011,NY_2011,45.46
W8615-5,WI,2011,WI_2011,NA
W8615-5,WI,2011,WI_2011,NA
W8615-5,CA,2012,CA_2012,41.36
W8615-5,CA,2012,CA_2012,103.39
W8615-5,FL,2012,FL_2012,16.13
W8615-5,FL,2012,FL_2012,19.35
W8615-5,MI,2012,MI_2012,36.43
W8615-5,MI,2012,MI_2012,24.29
W8615-5,MO,2012,MO_2012,63.76
W8615-5,MO,2012,MO_2012,33.4
W8615-5,NC,2012,NC_2012,40.48
W8615-5,NC,2012,NC_2012,33.73
W8615-5,ND,2012,ND_2012,NA
W8615-5,ND,2012,ND_2012,NA
W8615-5,NY,2012,NY_2012,38.46
W8615-5,NY,2012,NY_2012,45.46
W8615-5,OR,2012,OR_2012,86.29
W8615-5,OR,2012,OR_2012,99.07
W8615-5,TX,2012,TX_2012,43.01
W8615-5,TX,2012,TX_2012,38.91
W8615-5,WI,2012,WI_2012,71.68
W8615-5,WI,2012,WI_2012,74.07
W8822-1,CA,2011,CA_2011,70.31
W8822-1,FL,2011,FL_2011,25.81
W8822-1,MI,2011,MI_2011,60.72
W8822-1,MO,2011,MO_2011,NA
W8822-1,NC,2011,NC_2011,30.36
W8822-1,ND,2011,ND_2011,NA
W8822-1,NY,2011,NY_2011,52.45
W8822-1,WI,2011,WI_2011,69.3
W8822-1,CA,2012,CA_2012,57.9
W8822-1,CA,2012,CA_2012,45.49
W8822-1,FL,2012,FL_2012,12.9
W8822-1,FL,2012,FL_2012,12.9
W8822-1,MI,2012,MI_2012,39.47
W8822-1,MI,2012,MI_2012,51.61
W8822-1,MO,2012,MO_2012,NA
W8822-1,MO,2012,MO_2012,NA
W8822-1,NC,2012,NC_2012,50.6
W8822-1,NC,2012,NC_2012,40.48
W8822-1,ND,2012,ND_2012,NA
W8822-1,ND,2012,ND_2012,NA
W8822-1,NY,2012,NY_2012,41.96
W8822-1,NY,2012,NY_2012,38.46
W8822-1,OR,2012,OR_2012,73.5
W8822-1,OR,2012,OR_2012,73.5
W8822-1,TX,2012,TX_2012,40.96
W8822-1,TX,2012,TX_2012,34.82
W8822-1,WI,2012,WI_2012,69.3
W8822-1,WI,2012,WI_2012,69.3
W8822-1,CA,2013,CA_2013,24.81
W8822-1,CA,2013,CA_2013,28.95
W8822-1,FL,2013,FL_2013,25.81
W8822-1,FL,2013,FL_2013,35.48
W8822-1,MI,2013,MI_2013,57.69
W8822-1,MI,2013,MI_2013,30.36
W8822-1,MO,2013,MO_2013,42.5
W8822-1,MO,2013,MO_2013,48.58
W8822-1,NC,2013,NC_2013,37.11
W8822-1,NC,2013,NC_2013,33.73
W8822-1,NY,2013,NY_2013,62.94
W8822-1,NY,2013,NY_2013,66.44
W8822-1,OR,2013,OR_2013,83.09
W8822-1,OR,2013,OR_2013,76.7
W8822-1,TX,2013,TX_2013,47.11
W8822-1,TX,2013,TX_2013,49.16
W8822-1,WI,2013,WI_2013,76.46
W8822-1,WI,2013,WI_2013,69.3
W8832-1Y,CA,2011,CA_2011,74.44
W8832-1Y,FL,2011,FL_2011,25.81
W8832-1Y,MI,2011,MI_2011,21.25
W8832-1Y,MI,2011,MI_2011,30.36
W8832-1Y,MO,2011,MO_2011,NA
W8832-1Y,NC,2011,NC_2011,30.36
W8832-1Y,ND,2011,ND_2011,NA
W8832-1Y,ND,2011,ND_2011,NA
W8832-1Y,NY,2011,NY_2011,27.97
W8832-1Y,CA,2012,CA_2012,41.36
W8832-1Y,CA,2012,CA_2012,62.03
W8832-1Y,FL,2012,FL_2012,22.58
W8832-1Y,FL,2012,FL_2012,12.9
W8832-1Y,MI,2012,MI_2012,30.36
W8832-1Y,MI,2012,MI_2012,45.54
W8832-1Y,MO,2012,MO_2012,NA
W8832-1Y,MO,2012,MO_2012,NA
W8832-1Y,NC,2012,NC_2012,30.36
W8832-1Y,NC,2012,NC_2012,37.11
W8832-1Y,ND,2012,ND_2012,NA
W8832-1Y,ND,2012,ND_2012,NA
W8832-1Y,NY,2012,NY_2012,24.48
W8832-1Y,NY,2012,NY_2012,34.97
W8832-1Y,OR,2012,OR_2012,41.55
W8832-1Y,OR,2012,OR_2012,54.33
W8832-1Y,TX,2012,TX_2012,34.82
W8832-1Y,TX,2012,TX_2012,38.91
W8832-1Y,WI,2012,WI_2012,50.18
W8832-1Y,WI,2012,WI_2012,64.52
W8848-3,CA,2011,CA_2011,62.03
W8848-3,FL,2011,FL_2011,25.81
W8848-3,MI,2011,MI_2011,42.5
W8848-3,MO,2011,MO_2011,NA
W8848-3,NC,2011,NC_2011,37.11
W8848-3,ND,2011,ND_2011,NA
W8848-3,NY,2011,NY_2011,31.47
W8848-3,WI,2011,WI_2011,50.18
W8848-3,CA,2013,CA_2013,53.76
W8848-3,CA,2013,CA_2013,33.09
W8848-3,MI,2013,MI_2013,30.36
W8848-3,MI,2013,MI_2013,30.36
W8848-3,MO,2013,MO_2013,42.5
W8848-3,MO,2013,MO_2013,33.4
W8848-3,NC,2013,NC_2013,30.36
W8848-3,NC,2013,NC_2013,30.36
W8848-3,NY,2013,NY_2013,41.96
W8848-3,NY,2013,NY_2013,34.97
W8848-3,OR,2013,OR_2013,73.5
W8848-3,OR,2013,OR_2013,63.92
W8848-3,TX,2013,TX_2013,51.2
W8848-3,TX,2013,TX_2013,40.96
W8848-3,WI,2013,WI_2013,40.62
W8848-3,WI,2013,WI_2013,33.45
W8867-5,CA,2011,CA_2011,74.44
W8867-5,FL,2011,FL_2011,32.26
W8867-5,MI,2011,MI_2011,45.54
W8867-5,MO,2011,MO_2011,NA
W8867-5,NC,2011,NC_2011,33.73
W8867-5,ND,2011,ND_2011,NA
W8867-5,NY,2011,NY_2011,52.45
W8867-5,WI,2011,WI_2011,57.35
W8867-5,CA,2012,CA_2012,28.95
W8867-5,CA,2012,CA_2012,28.95
W8867-5,FL,2012,FL_2012,16.13
W8867-5,FL,2012,FL_2012,16.13
W8867-5,MI,2012,MI_2012,48.58
W8867-5,MI,2012,MI_2012,30.36
W8867-5,MO,2012,MO_2012,NA
W8867-5,MO,2012,MO_2012,33.4
W8867-5,NC,2012,NC_2012,53.97
W8867-5,NC,2012,NC_2012,43.85
W8867-5,ND,2012,ND_2012,NA
W8867-5,ND,2012,ND_2012,NA
W8867-5,NY,2012,NY_2012,34.97
W8867-5,NY,2012,NY_2012,45.46
W8867-5,OR,2012,OR_2012,83.09
W8867-5,OR,2012,OR_2012,79.9
W8867-5,TX,2012,TX_2012,47.11
W8867-5,TX,2012,TX_2012,49.16
W8867-5,WI,2012,WI_2012,59.74
W8867-5,WI,2012,WI_2012,64.52
W8867-5,CA,2013,CA_2013,45.49
W8867-5,CA,2013,CA_2013,53.76
W8867-5,FL,2013,FL_2013,22.58
W8867-5,FL,2013,FL_2013,29.03
W8867-5,MI,2013,MI_2013,33.4
W8867-5,MI,2013,MI_2013,57.69
W8867-5,MO,2013,MO_2013,54.65
W8867-5,MO,2013,MO_2013,51.61
W8867-5,NC,2013,NC_2013,16.87
W8867-5,NC,2013,NC_2013,40.48
W8867-5,NY,2013,NY_2013,45.46
W8867-5,NY,2013,NY_2013,38.46
W8867-5,OR,2013,OR_2013,79.9
W8867-5,OR,2013,OR_2013,83.09
W8867-5,TX,2013,TX_2013,38.91
W8867-5,TX,2013,TX_2013,61.44
W8867-5,WI,2013,WI_2013,64.52
W8867-5,WI,2013,WI_2013,76.46
W8867-7,CA,2011,CA_2011,33.09
W8867-7,FL,2011,FL_2011,35.48
W8867-7,MI,2011,MI_2011,42.5
W8867-7,MO,2011,MO_2011,NA
W8867-7,NC,2011,NC_2011,37.11
W8867-7,ND,2011,ND_2011,NA
W8867-7,NY,2011,NY_2011,41.96
W8867-7,WI,2011,WI_2011,45.4
W8867-7,CA,2012,CA_2012,41.36
W8867-7,CA,2012,CA_2012,49.63
W8867-7,FL,2012,FL_2012,12.9
W8867-7,FL,2012,FL_2012,6.45
W8867-7,MI,2012,MI_2012,30.36
W8867-7,MI,2012,MI_2012,33.4
W8867-7,MO,2012,MO_2012,NA
W8867-7,MO,2012,MO_2012,45.54
W8867-7,NC,2012,NC_2012,26.99
W8867-7,NC,2012,NC_2012,30.36
W8867-7,NY,2012,NY_2012,24.48
W8867-7,NY,2012,NY_2012,38.46
W8867-7,OR,2012,OR_2012,67.11
W8867-7,OR,2012,OR_2012,57.53
W8867-7,TX,2012,TX_2012,43.01
W8867-7,TX,2012,TX_2012,55.3
W8867-7,WI,2012,WI_2012,38.23
W8867-7,WI,2012,WI_2012,40.62
W8867-7,CA,2013,CA_2013,37.22
W8867-7,CA,2013,CA_2013,45.49
W8867-7,FL,2013,FL_2013,22.58
W8867-7,FL,2013,FL_2013,25.81
W8867-7,MI,2013,MI_2013,39.47
W8867-7,MI,2013,MI_2013,39.47
W8867-7,MO,2013,MO_2013,48.58
W8867-7,MO,2013,MO_2013,42.5
W8867-7,NC,2013,NC_2013,43.85
W8867-7,NC,2013,NC_2013,47.23
W8867-7,NY,2013,NY_2013,38.46
W8867-7,NY,2013,NY_2013,27.97
W8867-7,OR,2013,OR_2013,67.11
W8867-7,OR,2013,OR_2013,63.92
W8867-7,TX,2013,TX_2013,43.01
W8867-7,TX,2013,TX_2013,45.06
W8867-7,WI,2013,WI_2013,54.96
W8867-7,WI,2013,WI_2013,40.62
W9200-13,CA,2012,CA_2012,49.63
W9200-13,FL,2012,FL_2012,19.35
W9200-13,MI,2012,MI_2012,45.54
W9200-13,MO,2012,MO_2012,45.54
W9200-13,NC,2012,NC_2012,40.48
W9200-13,ND,2012,ND_2012,NA
W9200-13,NY,2012,NY_2012,34.97
W9200-13,OR,2012,OR_2012,51.13
W9200-13,TX,2012,TX_2012,40.96
W9200-13,WI,2012,WI_2012,64.52
W9200-13,CA,2013,CA_2013,62.03
W9200-13,CA,2013,CA_2013,49.63
W9200-13,FL,2013,FL_2013,25.81
W9200-13,FL,2013,FL_2013,25.81
W9200-13,MI,2013,MI_2013,57.69
W9200-13,MI,2013,MI_2013,33.4
W9200-13,MO,2013,MO_2013,48.58
W9200-13,MO,2013,MO_2013,51.61
W9200-13,NC,2013,NC_2013,43.85
W9200-13,NC,2013,NC_2013,40.48
W9200-13,NY,2013,NY_2013,52.45
W9200-13,NY,2013,NY_2013,41.96
W9200-13,OR,2013,OR_2013,70.31
W9200-13,OR,2013,OR_2013,70.31
W9200-13,TX,2013,TX_2013,53.25
W9200-13,TX,2013,TX_2013,43.01
W9200-13,WI,2013,WI_2013,47.79
W9200-13,WI,2013,WI_2013,50.18
W9200-13,CA,2014,CA_2014,39.43
W9200-13,CA,2014,CA_2014,54.45
W9200-13,FL,2014,FL_2014,41.94
W9200-13,FL,2014,FL_2014,41.94
W9200-13,MI,2014,MI_2014,48.58
W9200-13,MI,2014,MI_2014,21.25
W9200-13,MO,2014,MO_2014,39.47
W9200-13,MO,2014,MO_2014,39.47
W9200-13,NC,2014,NC_2014,21.13
W9200-13,NC,2014,NC_2014,24.15
W9200-13,NY,2014,NY_2014,41.96
W9200-13,NY,2014,NY_2014,38.46
W9200-13,OR,2014,OR_2014,99.07
W9200-13,OR,2014,OR_2014,82.13
W9200-13,TX,2014,TX_2014,43.37
W9200-13,TX,2014,TX_2014,65.06
W9200-13,WI,2014,WI_2014,47.79
W9200-13,WI,2014,WI_2014,52.57
W9200-7,CA,2013,CA_2013,57.9
W9200-7,FL,2013,FL_2013,22.58
W9200-7,MI,2013,MI_2013,39.47
W9200-7,MO,2013,MO_2013,51.61
W9200-7,NC,2013,NC_2013,57.35
W9200-7,NY,2013,NY_2013,38.46
W9200-7,OR,2013,OR_2013,67.11
W9200-7,TX,2013,TX_2013,43.01
W9200-7,WI,2013,WI_2013,59.74
W9202-2,CA,2013,CA_2013,41.36
W9202-2,FL,2013,FL_2013,25.81
W9202-2,MI,2013,MI_2013,39.47
W9202-2,MO,2013,MO_2013,45.54
W9202-2,NC,2013,NC_2013,30.36
W9202-2,NY,2013,NY_2013,45.46
W9202-2,OR,2013,OR_2013,73.5
W9202-2,TX,2013,TX_2013,30.72
W9202-2,WI,2013,WI_2013,64.52
W9252-7,CA,2012,CA_2012,49.63
W9252-7,FL,2012,FL_2012,9.68
W9252-7,MI,2012,MI_2012,36.43
W9252-7,MO,2012,MO_2012,66.79
W9252-7,NC,2012,NC_2012,50.6
W9252-7,ND,2012,ND_2012,NA
W9252-7,NY,2012,NY_2012,31.47
W9252-7,OR,2012,OR_2012,67.11
W9252-7,TX,2012,TX_2012,36.87
W9252-7,WI,2012,WI_2012,45.4
W9252-7,CA,2013,CA_2013,24.81
W9252-7,CA,2013,CA_2013,24.81
W9252-7,FL,2013,FL_2013,22.58
W9252-7,FL,2013,FL_2013,29.03
W9252-7,MI,2013,MI_2013,48.58
W9252-7,MI,2013,MI_2013,45.54
W9252-7,MO,2013,MO_2013,51.61
W9252-7,MO,2013,MO_2013,45.54
W9252-7,NC,2013,NC_2013,40.48
W9252-7,NC,2013,NC_2013,37.11
W9252-7,NY,2013,NY_2013,66.44
W9252-7,NY,2013,NY_2013,52.45
W9252-7,OR,2013,OR_2013,76.7
W9252-7,OR,2013,OR_2013,73.5
W9252-7,TX,2013,TX_2013,30.72
W9252-7,TX,2013,TX_2013,38.91
W9281-14,CA,2012,CA_2012,57.9
W9281-14,FL,2012,FL_2012,12.9
W9281-14,MI,2012,MI_2012,45.54
W9281-14,MO,2012,MO_2012,NA
W9281-14,NC,2012,NC_2012,43.85
W9281-14,ND,2012,ND_2012,NA
W9281-14,NY,2012,NY_2012,27.97
W9281-14,OR,2012,OR_2012,76.7
W9281-14,TX,2012,TX_2012,30.72
W9281-14,WI,2012,WI_2012,52.57
W9285-3Y,CA,2013,CA_2013,24.81
W9285-3Y,FL,2013,FL_2013,25.81
W9285-3Y,MI,2013,MI_2013,39.47
W9285-3Y,MO,2013,MO_2013,42.5
W9285-3Y,NC,2013,NC_2013,40.48
W9285-3Y,NY,2013,NY_2013,52.45
W9285-3Y,OR,2013,OR_2013,67.11
W9285-3Y,TX,2013,TX_2013,51.2
W9285-3Y,WI,2013,WI_2013,57.35
W9301-5,CA,2012,CA_2012,53.76
W9301-5,FL,2012,FL_2012,9.68
W9301-5,MI,2012,MI_2012,33.4
W9301-5,MO,2012,MO_2012,45.54
W9301-5,NC,2012,NC_2012,37.11
W9301-5,ND,2012,ND_2012,NA
W9301-5,NY,2012,NY_2012,27.97
W9301-5,OR,2012,OR_2012,60.72
W9301-5,TX,2012,TX_2012,55.3
W9301-5,WI,2012,WI_2012,57.35
W9304-2,CA,2012,CA_2012,66.17
W9304-2,FL,2012,FL_2012,12.9
W9304-2,MI,2012,MI_2012,42.5
W9304-2,MO,2012,MO_2012,18.22
W9304-2,NC,2012,NC_2012,40.48
W9304-2,ND,2012,ND_2012,NA
W9304-2,NY,2012,NY_2012,34.97
W9304-2,OR,2012,OR_2012,67.11
W9304-2,TX,2012,TX_2012,45.06
W9304-2,WI,2012,WI_2012,35.84
W9306-1,CA,2012,CA_2012,53.76
W9306-1,FL,2012,FL_2012,19.35
W9306-1,MI,2012,MI_2012,57.69
W9306-1,MO,2012,MO_2012,42.5
W9306-1,NC,2012,NC_2012,57.35
W9306-1,ND,2012,ND_2012,NA
W9306-1,NY,2012,NY_2012,41.96
W9306-1,OR,2012,OR_2012,60.72
W9306-1,TX,2012,TX_2012,43.01
W9306-1,WI,2012,WI_2012,54.96
W9306-1,CA,2013,CA_2013,33.09
W9306-1,CA,2013,CA_2013,57.9
W9306-1,FL,2013,FL_2013,29.03
W9306-1,FL,2013,FL_2013,19.35
W9306-1,MI,2013,MI_2013,45.54
W9306-1,MI,2013,MI_2013,42.5
W9306-1,MO,2013,MO_2013,54.65
W9306-1,MO,2013,MO_2013,12.14
W9306-1,NC,2013,NC_2013,43.85
W9306-1,NC,2013,NC_2013,40.48
W9306-1,NY,2013,NY_2013,34.97
W9306-1,NY,2013,NY_2013,48.96
W9306-1,OR,2013,OR_2013,76.7
W9306-1,OR,2013,OR_2013,70.31
W9306-1,TX,2013,TX_2013,55.3
W9306-1,TX,2013,TX_2013,36.87
W9306-1,WI,2013,WI_2013,50.18
W9306-1,WI,2013,WI_2013,57.35
W9306-1,CA,2014,CA_2014,56.33
W9306-1,CA,2014,CA_2014,46.94
W9306-1,FL,2014,FL_2014,22.58
W9306-1,FL,2014,FL_2014,38.71
W9306-1,MI,2014,MI_2014,6.07
